obj_id,class_name,img_path,target
47,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/141.jpg,0
48,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/142.jpg,0
49,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/143.jpg,0
50,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/144.jpg,0
51,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/145.jpg,0
52,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/146.jpg,0
53,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/147.jpg,0
54,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/148.jpg,0
55,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/149.jpg,0
56,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/15.jpg,0
57,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/150.jpg,0
58,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/151.jpg,0
59,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/152.jpg,0
60,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/153.jpg,0
61,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/154.jpg,0
62,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/16.jpg,0
63,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/167.jpg,0
64,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/169.jpg,0
65,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/17.jpg,0
66,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/170.jpg,0
67,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/171.jpg,0
68,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/172.jpg,0
69,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/173.jpg,0
70,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/174.jpg,0
71,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/175.jpg,0
72,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/176.jpg,0
73,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/177.jpg,0
74,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/178.jpg,0
75,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/179.jpg,0
76,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/18.jpg,0
77,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/180.jpg,0
78,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/181.jpg,0
79,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/182.jpg,0
80,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/183.jpg,0
81,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/184.jpg,0
82,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/185.jpg,0
83,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/186.jpg,0
84,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/187.jpg,0
85,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/188.jpg,0
86,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/189.jpg,0
87,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/19.jpg,0
88,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/190.jpg,0
89,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/191.jpg,0
90,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/192.jpg,0
91,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/193.jpg,0
92,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/194.jpg,0
93,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/195.jpg,0
94,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/196.jpg,0
95,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/197.jpg,0
96,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/198.jpg,0
97,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/199.jpg,0
98,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/2.jpg,0
99,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/20.jpg,0
100,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/21.jpg,0
101,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/26.jpg,0
102,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/27.jpg,0
103,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/28.jpg,0
104,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/29.jpg,0
105,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/3.jpg,0
106,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/30.jpg,0
107,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/31.jpg,0
108,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/32.jpg,0
109,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/33.jpg,0
110,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/34.jpg,0
111,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/35.jpg,0
112,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/36.jpg,0
113,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/37.jpg,0
114,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/38.jpg,0
115,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/39.jpg,0
116,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/4.jpg,0
117,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/40.jpg,0
118,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/41.jpg,0
119,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/42.jpg,0
120,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/43.jpg,0
121,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/44.jpg,0
122,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/45.jpg,0
123,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/46.jpg,0
124,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/47.jpg,0
125,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/48.jpg,0
126,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/49.jpg,0
127,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/5.jpg,0
128,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/50.jpg,0
129,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/51.jpg,0
130,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/52.jpg,0
131,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/53.jpg,0
132,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/54.jpg,0
133,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/55.jpg,0
134,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/56.jpg,0
135,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/57.jpg,0
136,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/58.jpg,0
137,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/59.jpg,0
138,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/6.jpg,0
139,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/60.jpg,0
140,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/61.jpg,0
141,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/62.jpg,0
142,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/63.jpg,0
143,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/64.jpg,0
144,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/65.jpg,0
145,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/66.jpg,0
146,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/67.jpg,0
147,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/68.jpg,0
148,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/69.jpg,0
149,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/7.jpg,0
150,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/70.jpg,0
151,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/71.jpg,0
152,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/72.jpg,0
153,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/73.jpg,0
154,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/74.jpg,0
155,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/75.jpg,0
156,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/76.jpg,0
157,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/77.jpg,0
158,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/78.jpg,0
159,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/79.jpg,0
160,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/8.jpg,0
161,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/80.jpg,0
162,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/81.jpg,0
163,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/82.jpg,0
164,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/83.jpg,0
165,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/84.jpg,0
166,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/85.jpg,0
167,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/86.jpg,0
168,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/87.jpg,0
169,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/88.jpg,0
170,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/89.jpg,0
171,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/9.jpg,0
172,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/90.jpg,0
173,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/91.jpg,0
174,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/92.jpg,0
175,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/93.jpg,0
176,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/94.jpg,0
177,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/95.jpg,0
178,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/96.jpg,0
179,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/97.jpg,0
180,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/98.jpg,0
181,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/99.jpg,0
182,Albov_NA,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Albov_NA/test_image.jpg,0
183,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/200.jpg,1
184,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/201.jpg,1
185,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/202.jpg,1
186,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/203.jpg,1
187,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/204.jpg,1
188,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/205.jpg,1
189,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/206.jpg,1
190,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/207.jpg,1
191,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/208.jpg,1
192,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/209.jpg,1
193,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/210.jpg,1
194,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/211.jpg,1
195,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/212.jpg,1
196,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/213.jpg,1
197,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/214.jpg,1
198,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/215.jpg,1
199,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/216.jpg,1
200,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/217.jpg,1
201,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/218.jpg,1
202,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/219.jpg,1
203,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/220.jpg,1
204,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/221.jpg,1
205,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/222.jpg,1
206,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/223.jpg,1
207,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/224.jpg,1
208,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/225.jpg,1
209,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/226.jpg,1
210,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/227.jpg,1
211,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/228.jpg,1
212,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/229.jpg,1
213,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/230.jpg,1
214,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/231.jpg,1
215,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/232.jpg,1
216,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/233.jpg,1
217,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/234.jpg,1
218,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/235.jpg,1
219,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/236.jpg,1
220,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/237.jpg,1
221,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/238.jpg,1
222,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/239.jpg,1
223,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/240.jpg,1
224,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/241.jpg,1
225,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/242.jpg,1
226,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/243.jpg,1
227,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/244.jpg,1
228,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/245.jpg,1
229,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/246.jpg,1
230,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/247.jpg,1
231,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/248.jpg,1
232,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/249.jpg,1
233,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/250.jpg,1
234,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/251.jpg,1
235,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/252.jpg,1
236,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/253.jpg,1
237,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/254.jpg,1
238,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/255.jpg,1
239,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/256.jpg,1
240,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/257.jpg,1
241,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/258.jpg,1
242,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/259.jpg,1
243,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/260.jpg,1
244,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/261.jpg,1
245,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/262.jpg,1
246,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/263.jpg,1
247,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/264.jpg,1
248,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/265.jpg,1
249,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/266.jpg,1
250,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/267.jpg,1
251,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/268.jpg,1
252,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/269.jpg,1
253,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/270.jpg,1
254,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/271.jpg,1
255,Chudnov_II,C:/Users/getbb/Documents/classification_pipeline/images/my_dataset//Chudnov_II/272.jpg,1
